Word,Found,Original Found,Close Matches
staffordshire terrier,False,False,No close match found
stag,True,True,"stag, stags, stage"
stag beetle,True,False,"steele, stable, beetle"
staghorn coral,False,False,No close match found
stallion,True,True,"stallion, stallions, stallings"
standard poodle,True,False,"standard, standards, standardized"
star-nosed mole,False,False,No close match found
starfish,True,True,"starfish, tarnish, stars"
stargazer,True,False,"starter, stagger, starr"
starling,True,True,"starling, startling, tarling"
steed,True,True,"steed, stewed, steeds"
steenbok,True,False,"steventon, stevenson, semenovsk"
steeplechase horse,False,False,No close match found
steer,True,True,"steer, steers, seer"
stegosaurus,True,False,"taurus, scaurus"
steller jay,True,False,"teller, stella, seller"
stick bug,True,False,"stick, sticking, vicksburg"
stick insect,True,False,"sticking, ticket, stockings"
stickleback,True,False,"tickle, sickle, trickle"
stilt,True,False,"stilts, tilt, silt"
stingray,True,False,"stingy, stringy, stray"
stinkbug,True,False,"stink, sting, stinking"
stoat,True,False,"stat, toast, stout"
stone curlew,True,False,"sinecure, secure, curlew"
stone marten,True,False,"staten, postponement, marten"
stonefish,True,False,"astonish, stones, sunfish"
stonefly,True,False,"stoney, stonily, stony"
stony coral,True,False,stoical
stork,True,True,"stork, storks, stork's"
storm petrel,True,False,"strumpet, trumpeter, trumpeted"
stormy petrel,True,False,strumpet
striped bass,True,False,"stripes, striped, stripped"
striped hyena,True,False,"striped, stripped, strident"
striped marlin,True,False,"stripling, striped, redmain"
striped mullet,True,False,"streamlet, striped"
striped skunk,True,False,"stripes, striped, stripped"
striper,True,False,"stripe, stripes, striped"
sturgeon,True,True,"sturgeon, surgeon, surgeons"
suckerfish,True,False,"suckers, sucker, sunfish"
sugar glider,True,False,"smuggler, uglier, smugglers"
summer tanager,True,False,"tanager, manager"
sun bear,True,False,"sunbeam, sunbeams, sunder"
sun conure,True,False,"unconquered, succour, scourge"
sunfish,True,True,"sunfish, punish, unselfish"
superbug,True,False,"superb, super, superbly"
surfperch,True,False,"usurper, surer, super"
surgeon fish,True,False,"surgeons, surgeon's, surgeon"
surgeonfish,True,False,"surgeons, surgeon's, surgeon"
swallow,True,True,"swallow, swallows, wallow"
swallowtail,True,False,"swallow, swallowing, swallows"
swamp sparrow,True,False,"sparrow, sparrows"
swan,True,True,"swan, swans, swain"
swift,True,True,"swift, sift, swiftly"
swiftlet,True,False,"swiftest, swiftly, swifter"
swine,True,True,"swine, wine, sine"
swordfish,True,False,"swords, wolfish, swedish"
swordtail,True,False,"redtail, sword, worthily"
t rex,True,False,"rex, tyre, true"
tabby,True,True,"tabby, tubby, tibby"
tabby cat,True,False,tabby
tadpole,True,True,"tadpole, tadpoles, staple"
tadpole shrimp,True,False,"tadpoles, tadpole"
taipan,True,False,"tain, italian, twain"
takahe,True,False,"take, thakane, takes"
takin,True,True,"takin, talkin, taking"
tamarin,True,False,"tamar, tartarin, ultramarine"
tammar wallaby,False,False,No close match found
tanager,True,True,"tanager, manager, anger"
tapeworm,True,False,"taper, tapers, worm"
tapir,True,False,"taper, stair, tar"
tarantula,True,False,"gargantua, tarrant, triangular"
tardigrade,True,False,"tirade, degrade, brigade"
tarpon,True,False,"tarn, harpoon, turon"
tarsier,True,False,"rosier, easier, tier"
tasmanian devil,False,False,No close match found
tautog,True,False,"taut, auto, taunton"
tawny owl,True,False,"tawny, anyhow"
teacup chihuahua,False,False,No close match found
teleost,True,False,"tellest, eldest, test"
teleost fish,True,False,elfish
tench,True,False,"trench, stench, wench"
tent caterpillar,True,False,"caterpillar, caterpillars"
termite,True,False,"terminate, trite, terminates"
tern,True,True,"tern, terns, stern"
terrapin,True,False,"terran, train, terra"
terrier,True,True,"terrier, terriers, merrier"
tetra,True,False,"terra, extra, estra"
tetrapod,True,False,"tripod, teapot, entrapped"
theropod,True,False,"motherhood, fatherhood, herod"
theropod dinosaur,False,False,No close match found
thorny devil,True,False,"thorny, thorndyke"
thoroughbred,True,True,"thoroughbred, thoroughfare, thoroughfares"
threadfin,True,False,"threading, treading, thread"
thresher shark,False,False,No close match found
thrip,True,False,"trip, trips, tripp"
thrush,True,True,"thrush, thrushes, thrust"
thylacine,True,False,"thine, thane, thracian"
tick,True,True,"tick, trick, ticks"
tiger,True,True,"tiger, tigers, tier"
tiger beetle,True,False,beetle
tiger cub,True,False,"tiger, tigers"
tiger moth,True,False,"timothy, rivermouth, troth"
tiger rattlesnake,True,False,rattlesnake
tiger salamander,True,False,"salamander, islander"
tiger shark,True,False,"tigers, tishnar, tiger's"
tigon,True,False,"antigone, ton, tin"
tigress,True,False,"ingress, digress, tress"
tilapia,True,False,"titania, tarpeia, tapioca"
tilefish,True,False,"cuttlefish, tiles, ticklish"
timber rattlesnake,True,False,rattlesnake
timber wolf,True,False,"timber, timbers"
titanosaur,True,False,"titans, titania, titan"
titi,True,False,"tit, titian, tahiti"
titi monkey,True,False,"monkey, tuition, petitioned"
titmouse,True,True,"titmouse, titus, mouse"
toad,True,True,"toad, toads, tod"
toadfish,True,False,"codfish, toads, starfish"
tobacco budworm,False,False,No close match found
tobacco hornworm,False,False,No close match found
tody,True,False,"toddy, today, toy"
tom turkey,True,False,"turkey, turnkey, turkeys"
tomato hornworm,False,False,No close match found
tomcat,True,False,"tomato, topmast, toast"
toothed whale,True,False,toothed
tortes,True,False,"tortures, torres, tories"
tortoise,True,True,"tortoise, treatise, tortuous"
tortoiseshell,True,False,tortoise
tortuga,True,True,"tortuga, portugal, torturing"
toucan,True,False,"tuscan, tuan, tuscany"
towhee,True,False,"thee, towered, nowhere"
toy poodle,True,False,"poodle, toodles"
toy spaniel,True,False,"spaniel, spaniels, topsail"
tragopan,True,False,"trojan, rangon, dragon"
trapdoor spider,True,False,trapdoor
tree shrew,True,False,"trees, treasure, threw"
treefrog,True,False,"threefold, therefrom, trefoil"
trematode,True,False,"treated, treat, tread"
trepang,True,False,"treating, treading, repaying"
triceratops,True,False,"treats, tickets, tickers"
triggerfish,True,True,"triggerfish, trigger, tigris"
trilobite,True,False,"tribute, trite, tribe"
tripletail,True,False,"centripetal, triple, retail"
trogon,True,False,"roon, trogool, grognon"
trotter,True,True,"trotter, trotters, totter"
trout,True,True,"trout, trouts, trot"
trumpeter,True,True,"trumpeter, trumpeters, trumpeted"
trumpeter swan,True,False,"trumpeters, trumpeter, trumpets"
tsetse,True,False,"tete, sets, taste"
tsetse fly,True,False,"tastefully, tasteful, sedately"
tuatara,True,False,"tara, ultra, tutor"
tubeworm,True,False,"worm, tube, term"
tufted puffin,False,False,No close match found
tufted titmouse,True,False,titmouse
tuna,True,False,"una, tun, tundra"
tundra swan,True,False,"undrawn, tundra, understand"
tunicate,True,False,"truncated, unite, tunic"
tunny,True,True,"tunny, sunny, funny"
turbot,True,True,"turbot, trot, turon"
turkey,True,True,"turkey, turnkey, turkeys"
turkey buzzard,True,False,buzzard
turkey vulture,True,False,vulture
turtle,True,True,"turtle, turtles, turtle's"
turtle dove,True,False,"turtle, turtles, hurtled"
turtledove,True,False,"turtle, turtles, hurtled"
tusker,True,False,"tusher, tucker, user"
tussock moth,True,False,tussock
tyrannosaur,True,False,"tyrannies, tyrants, tyranny"
tyrannosaurus,True,False,translators
tyrannosaurus rex,False,False,No close match found
ungulate,True,False,"undulated, regulate, jungle"
unicorn,True,True,"unicorn, union, unison"
upland sandpiper,False,False,No close match found
urchin,True,True,"urchin, urchins, murchison"
vampire bat,True,False,"vampire, vampires"
vaquita,True,False,"yaquita, acquit, acquittal"
varmint,True,False,"variant, vermin, evarin"
veal,True,True,"veal, venal, vel"
veery,True,False,"very, vesey, verry"
velociraptor,True,False,"velocity, vibratory, orator"
venomous lizard,True,False,venomous
vermin,True,True,"vermin, ermine, vermilion"
vertebrate,True,False,"vertebrae, inveterate, venerate"
vervet monkey,True,False,ceremony
vesper sparrow,True,False,"vespers, sparrow"
vicuna,True,False,"victual, vicar, viscount"
vinegarroon,True,False,"vinegar, inertron, interrogation"
viper,True,True,"viper, wiper, viner"
vireo,True,False,"vie, ire, virtue"
vizsla,True,False,"vista, viola, villa"
vole,True,False,"ole, volume, volley"
vulture,True,True,"vulture, vultures, culture"
wagtail,True,False,"wail, tail, abigail"
wahoo,True,False,"whoso, whoop, washroom"
wallaby,True,False,"wally, allay, waylay"
wallaroo,True,False,"ballroom, wallow, wallop"
walleye,True,False,"alleyne, wally, alley"
walleyed pike,False,False,No close match found
walrus,True,True,"walrus, wars, whalers"
wandering albatross,True,False,wanderings
wapiti,True,False,"waitin, wait, piti"
warbler,True,True,"warbler, warble, arler"
warthog,True,False,"watchdog, warmth, wart"
wasp,True,True,"wasp, wasps, was"
water bear,True,False,"waterbury, watered, caterer"
water buffalo,True,False,"waterfall, buffalo, waterfalls"
water bug,True,False,"waterbury, water, watering"
water moccasin,True,False,"waterman, moccasin, moccasins"
water snake,True,False,"rattlesnake, waters, waterside"
waterbird,True,False,"whitebird, waterside, waterford"
waterbuck,True,False,"waterbury, water, truck"
waterfowl,True,True,"waterfowl, waterford, waterfall"
waxwing,True,False,"waxing, waving, waning"
weakfish,True,False,"dwarfish, rakish, elfish"
weasel,True,True,"weasel, weasels, easel"
webworm,True,False,"worm, worms, weber"
weevil,True,False,"weel, evil, wheel"
weimaraner,True,False,"werner, wearer, warner"
western lowland gorilla,False,False,No close match found
western meadowlark,True,False,westerner
western tanager,True,False,"westerner, stranger, entertainer"
westie,True,False,"west, wrestle, wrested"
whale,True,True,"whale, whales, whaler"
whale shark,True,False,"whales, whaler, whalers"
wheatear,True,False,"whether, weather, theater"
whelk,True,False,"whelp, wheel, elk"
whelp,True,True,"whelp, whelps, help"
whiff,True,True,"whiff, whiffs, wuff"
whippet,True,False,"whippets, whipped, wipe"
whippoorwill,True,False,whirlpool
whipsnake,True,False,"whiskey, whisker, whisked"
whiptail,True,False,"withal, whitehall, whitman"
whirligig beetle,True,False,whirligigs
white marlin,True,False,"whitman, whirling, withering"
white tailed deer,False,False,No close match found
white tiger,True,False,"whittier, whiter, whittaker"
white wolf,True,False,white
whitebait,True,False,"whitebird, whitest, white"
whitefish,True,True,"whitefish, whitish, whites"
whitefly,True,False,"whitey, whitney, whitley"
whitetail deer,True,False,"whittier, whittaker, whiteside"
whiting,True,True,"whiting, whistling, writing"
whooper,True,False,"hooper, whooped, whoop"
whooper swan,True,False,"whoops, hooper"
whooping crane,True,False,"whooping, hoopington"
widgeon,True,False,"widen, widens, pigeon"
widow spider,True,False,"widower, widows, spider"
wiener dog,True,False,"wizened, widened, wintered"
wigeon,True,False,"pigeon, pigeons, woodpigeon"
wiggler,True,False,"wiggle, wriggle, wiggled"
wild boar,True,False,"wilder, sideboard"
wild dog,True,False,"wild, wielded"
wildcat,True,True,"wildcat, wilt, wild"
wildebeest,True,False,"wildest, widest, mildest"
willet,True,False,"willie, willed, wallet"
winkle,True,True,"winkle, wrinkle, twinkle"
winter wren,True,False,"interwoven, wintered, interred"
wireworm,True,False,"reform, fireworks, worm"
wolf,True,True,"wolf, wolfe, wolf's"
wolf cub,True,False,wolf
wolf pup,True,False,wolf
wolf spider,True,False,"spider, spiders"
wolffish,True,False,"wolfish, wolfings, goldfish"
wolfhound,True,True,"wolfhound, wound, hound"
wolverine,True,True,"wolverine, wolverstone, woven"
wolves,True,True,"wolves, olives, wove"
woman,True,True,"woman, oman, workman"
wombat,True,False,"combat, womb, combats"
wood pewee,True,False,"woodpecker, woodpile, woodpeckers"
wood stork,True,False,"woodwork, woodston, woods"
wood thrush,True,False,"toothbrush, thrush, woodhouse"
woodchuck,True,True,"woodchuck, woodcock, chuck"
woodcock,True,True,"woodcock, woodchuck, woodwork"
woodcock snipe,True,False,woodcock
woodland caribou,True,False,woodland
woodpecker,True,True,"woodpecker, woodpeckers, woodcutter"
woodworm,True,False,"woodwork, woodward, worm"
woolly adelgid,False,False,No close match found
woolly bear,True,False,"woolly, woollen"
woolly mammoth,True,False,mammoth
woolly monkey,False,False,No close match found
woolly rhinoceros,True,False,rhinoceros
worm,True,True,"worm, worms, wor"
wrasse,True,False,"grasses, wraye, wraps"
wren,True,True,"wren, wrent, wen"
wriggler,True,False,"wriggle, wriggles, wriggled"
xerus,True,False,"versus, uterus, peruse"
yak,True,True,"yak, yank, ya"
yearling,True,False,"yearning, yearnings, yelping"
yellow lab,True,False,"yellow, yellows, yellowlegs"
yellow labrador,True,False,labrador
yellow perch,True,False,"yellower, yellowish, yellow"
yellow warbler,True,False,"yellower, allowable, yellowlegs"
yellowfin,True,False,"yellow, yellowish, bellowing"
yellowfin croaker,False,False,No close match found
yellowfin tuna,False,False,No close match found
yellowhammer,True,False,"yellower, yellowish, yellow"
yellowjacket,True,False,"yellower, yellow, locket"
yellowlegs,True,True,"yellowlegs, yellows, yellower"
yellowtail,True,False,"yellow, yellowish, yellows"
yellowtail flounder,True,False,yellowstone
yellowtail snapper,False,False,No close match found
yellowthroat,True,False,"yellower, yellowstone, yellowish"
yorkie,True,False,"yorke, yorker, yorkshire"
yorkshire terrier,True,False,yorkshire
zebra,True,True,"zebra, zeb, era"
zebra finch,True,False,branch
zebra fish,True,False,"zebra, crayfish, crawfish"
zebra mussel,True,False,"brussels, mussel"
zebrafish,True,False,"zebra, crayfish, crawfish"
zebu,True,False,"zeb, zeus, zu"
zooplankton,True,False,"population, platoon, plantation"
zorillo,True,False,"portillo, orville, gorilla"
abyssinian,True,False,"abyssinia, assigning, babylonian"
abyssinian guinea pig,False,False,No close match found
acadian flycatcher,True,False,flycatcher
achrioptera manga,False,False,No close match found
ackie monitor,True,False,"monitor, premonitory"
adélie penguin,True,False,penguin
admiral butterfly,True,False,"butterfly, admiralty, admirably"
aesculapian snake,True,False,esculapius
african bullfrog,True,False,bullfrog
african bush elephant,False,False,No close match found
african civet,True,False,"african, variance, africans"
african clawed frog,False,False,No close match found
african fish eagle,False,False,No close match found
african forest elephant,False,False,No close match found
african golden cat,False,False,No close match found
african grey parrot,False,False,No close match found
